#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    17:26:54       3      1      1      0      0      0      0      0      0      0 
 20260530    17:26:55       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:55       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:55       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:55       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    17:26:56       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:56       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:56       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:56       3      1      1      0      0      0      0      0      0      0 
 20260530    17:26:57       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:57       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:57       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:57       3      1      1      0      0      0      0      0      0      0 
 20260530    17:26:58       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:58       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:58       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:58       3      1      1      0      0      0      0      0      0      0 
 20260530    17:26:59       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:59       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:59       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:59       3      1      1      0      0      0      0      0      0      0 
 20260530    17:27:00       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:00       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:00       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:00       3    428      4      0      4      0      0      0      0      0 
 20260530    17:27:01       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:01       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:01       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:01       3   6492      4      0     79     14      0      0      0      0 
 20260530    17:27:02       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:02       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:02       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:02       3   6492      4      0     75     16      0      0      0      0 
 20260530    17:27:03       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:03       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:03       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:03       3   6494      4      0     74     16      0      0      0      0 
 20260530    17:27:04       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:04       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:04       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:04       3   6494      4      0     74     16      0      0      0      0 
 20260530    17:27:05       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:05       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:05       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:05       3      1      1      0     14      0      0      0      0      0 
 20260530    17:27:06       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:06       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:06       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:06       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    17:27:07       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:07       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:07       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:07       3      1      1      0      0      0      0      0      0      0 
 20260530    17:27:09       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:09       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:09       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:09       3      1      1      0      0      0      0      0      0      0 
 20260530    17:27:10       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:10       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:10       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:10       3      1      1      0      0      0      0      0      0      0 
 20260530    17:27:11       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:11       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:11       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:11       3      1      1      0      0      0      0      0      0      0 
 20260530    17:27:12       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:12       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:12       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:12       3     20      4      0      0      0      0      0      0      0 
 20260530    17:27:13       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:13       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:13       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:13       3   6494      4      0      1      0      0      0      0      0 
 20260530    17:27:14       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:14       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:14       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:14       3   6492      4      0     75     16      0      0      0      0 
 20260530    17:27:15       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:15       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:15       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:15       3   6494      4      0     72     15      0      0      0      0 
 20260530    17:27:16       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:16       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:16       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:16       3   6494      4      0     74     16      0      0      0      0 
 20260530    17:27:17       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:17       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:17       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:17       3      1      1      0     80      3      0      0      0      0 
 20260530    17:27:18       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:18       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:18       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:18       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    17:27:19       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:19       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:19       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:19       3      1      1      0      0      0      0      0      0      0 
 20260530    17:27:20       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:20       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:20       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:20       3      1      1      0      0      0      0      0      0      0 
 20260530    17:27:21       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:21       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:21       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:21       3      1      1      0      0      0      0      0      0      0 
 20260530    17:27:22       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:22       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:22       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:22       3      1      1      0      0      0      0      0      0      0 
 20260530    17:27:23       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:23       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:23       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:23       3      1      1      0      0      0      0      0      0      0 
 20260530    17:27:24       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:24       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:24       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:24       3   6484      4      0      6      0      0      0      0      0 
 20260530    17:27:25       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:25       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:25       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:25       3   6494      4      0     75     16      0      0      0      0 
 20260530    17:27:26       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:26       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:26       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:26       3   6494      4      0     75     16      0      0      0      0 
 20260530    17:27:27       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:27       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:27       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:27       3   6494      4      0     75     16      0      0      0      0 
 20260530    17:27:28       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:28       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:28       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:28       3    520      4      0     75     16      0      0      0      0 
 20260530    17:27:29       0     75      1      0      -      -      -      -      -      - 
 20260530    17:27:29       1      1      1      0      -      -      -      -      -      - 
 20260530    17:27:29       2      1      1      0      -      -      -      -      -      - 
 20260530    17:27:29       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    17:27:30       0     75      1      0      -      -      -      -      -      - 
