#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    19:32:36       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:36       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:36       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:36       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:37       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:37       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:37       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:37       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:38       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:38       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:38       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:38       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    19:32:39       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:39       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:39       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:39       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:40       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:40       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:40       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:40       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:41       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:41       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:41       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:41       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:42       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:42       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:42       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:42       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:43       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:43       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:43       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:43       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:44       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:44       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:44       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:44       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:45       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:45       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:45       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:45       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:46       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:46       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:46       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:46       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:47       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:47       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:47       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:47       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:48       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:48       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:48       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:48       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:49       0     63      1      0      -      -      -      -      -      - 
