#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    19:42:18       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:19       0   6378      4      0      -      -      -      -      -      - 
 20260530    19:42:19       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:19       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:19       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:20       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:20       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:20       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:20       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    19:42:21       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:21       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:21       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:21       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:22       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:22       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:22       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:22       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:23       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:23       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:23       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:23       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:24       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:24       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:24       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:24       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:25       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:25       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:25       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:25       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:26       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:26       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:26       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:26       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:27       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:27       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:27       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:27       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:28       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:28       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:28       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:28       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:29       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:29       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:29       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:29       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:30       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:30       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:30       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:30       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:31       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:31       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:31       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:31       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    19:42:32       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:32       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:32       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:32       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:33       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:33       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:33       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:33       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:34       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:34       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:34       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:34       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:35       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:35       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:35       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:35       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:36       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:36       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:36       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:36       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:37       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:37       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:37       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:37       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:38       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:38       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:38       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:38       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:39       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:39       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:39       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:39       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:40       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:40       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:40       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:40       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:41       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:41       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:41       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:41       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:42       0   6366      4      0      -      -      -      -      -      - 
 20260530    19:42:42       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:42       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:42       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
