#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 12:08:57       0    138     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:59       0    140     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:01       0    140     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:03       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:05       0    140     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:07       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:09       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:11       0    140     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:13       0    140     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:15       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:17       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:19       0    140     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:21       0    139     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:23       0    138     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:25       0    139     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:27       0    139     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:29       0    140     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:31       0    140     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:33       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:35       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:37       0    140     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:40       0    138     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:42       0    140     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:44       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:46       0    140     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:48       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 12:09:50       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:52       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:54       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:56       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:09:58       0    138     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:10:00       0    140     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:10:02       0    140     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:10:04       0    139     35     41      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:10:06       0    138     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:10:08       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:10:10       0    141     35     41      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:10:12       0    140     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:10:14       0    140     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:10:16       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:10:18       0    114     34     40      -      -      -      -      -      -   1215   1410      0      0   8917      4      0 
